pattern_id,point_index,x,z
geo_06,5,0.9142857143,0.7917946549
geo_06,6,1.1368408265,0.9197235485
geo_06,7,1.3794158860,1.0251057778
geo_06,8,1.6426087505,1.0991197892
geo_06,9,1.9240956755,1.1309550621
geo_06,10,2.2170250337,1.1085125168
geo_06,11,2.5083734614,1.0202474013
geo_06,12,2.7780962649,0.8584789578
geo_06,13,3.0003743276,0.6238128995
geo_06,14,3.1480735847,0.3290632941
geo_06,15,3.2000000000,0.0000000000
geo_06,16,3.1480735847,-0.3290632941
geo_06,17,3.0003743276,-0.6238128995
geo_06,18,2.7780962649,-0.8584789578
geo_06,19,2.5083734614,-1.0202474013
geo_06,20,2.2170250337,-1.1085125168
geo_06,21,1.9240956755,-1.1309550621
geo_06,22,1.6426087505,-1.0991197892
geo_06,23,1.3794158860,-1.0251057778
geo_06,24,1.1368408265,-0.9197235485
geo_06,25,0.9142857143,-0.7917946549
geo_06,26,0.7094635746,-0.6481272259
geo_06,27,0.5192176267,-0.4938053073
geo_06,28,0.3400075036,-0.3325775239
geo_06,29,0.1681642393,-0.1672430180
geo_06,30,0.0000000000,-0.0000000000
geo_06,31,-0.1681642393,0.1672430180
geo_06,32,-0.3400075036,0.3325775239
geo_06,33,-0.5192176267,0.4938053073
geo_06,34,-0.7094635746,0.6481272259
geo_06,35,-0.9142857143,0.7917946549
geo_06,36,-1.1368408265,0.9197235485
geo_06,37,-1.3794158860,1.0251057778
geo_06,38,-1.6426087505,1.0991197892
geo_06,39,-1.9240956755,1.1309550621
geo_06,40,-2.2170250337,1.1085125168
geo_06,41,-2.5083734614,1.0202474013
geo_06,42,-2.7780962649,0.8584789578
geo_06,43,-3.0003743276,0.6238128995
geo_06,44,-3.1480735847,0.3290632941
geo_06,45,-3.2000000000,0.0000000000
geo_06,46,-3.1480735847,-0.3290632941
geo_06,47,-3.0003743276,-0.6238128995
geo_06,48,-2.7780962649,-0.8584789578
geo_06,49,-2.5083734614,-1.0202474013
geo_06,50,-2.2170250337,-1.1085125168
geo_06,51,-1.9240956755,-1.1309550621
geo_06,52,-1.6426087505,-1.0991197892
geo_06,53,-1.3794158860,-1.0251057778
geo_06,54,-1.1368408265,-0.9197235485
geo_06,55,-0.9142857143,-0.7917946549
geo_06,56,-0.7094635746,-0.6481272259
geo_06,57,-0.5192176267,-0.4938053073
geo_06,58,-0.3400075036,-0.3325775239
geo_06,59,-0.1681642393,-0.1672430180
geo_07,0,9.8149545762,0.0000000000
geo_07,1,9.2534378447,0.9725755082
geo_07,2,8.7421246412,1.8581959554
geo_07,3,8.2645813193,2.6853252517
geo_07,4,7.8079089320,3.4763050288
geo_07,5,7.3612159322,4.2500000000
geo_07,6,6.8766444522,4.9961746445
geo_07,7,6.3167310166,5.6876101541
geo_07,8,5.6876101541,6.3167310166
geo_07,9,4.9961746445,6.8766444522
geo_07,10,4.9074772881,8.5000000000
geo_07,11,3.7844438251,8.5000000000
geo_07,12,2.7618174180,8.5000000000
geo_07,13,1.8067307742,8.5000000000
geo_07,14,0.8933859998,8.5000000000
geo_07,15,0.0000000000,8.5000000000
geo_07,16,-0.8884919378,8.4534361106
geo_07,17,-1.7672493720,8.3142546062
geo_07,18,-2.6266444522,8.0839803885
geo_07,19,-3.4572614661,7.7651363900
geo_07,20,-4.9074772881,8.5000000000
geo_07,21,-5.4689940196,7.5274244918
geo_07,22,-5.9803072232,6.6418040446
geo_07,23,-6.4578505451,5.8146747483
geo_07,24,-6.9145229323,5.0236949712
geo_07,25,-7.3612159322,4.2500000000
geo_07,26,-7.7651363900,3.4572614661
geo_07,27,-8.0839803885,2.6266444522
geo_07,28,-8.3142546062,1.7672493720
geo_07,29,-8.4534361106,0.8884919378
geo_07,30,-8.5000000000,0.0000000000
geo_07,31,-9.2534378447,-0.9725755082
geo_07,32,-8.7421246412,-1.8581959554
geo_07,33,-8.2645813193,-2.6853252517
geo_07,34,-7.8079089320,-3.4763050288
geo_07,35,-7.3612159322,-4.2500000000
geo_07,36,-6.8766444522,-4.9961746445
geo_07,37,-6.3167310166,-5.6876101541
geo_07,38,-5.6876101541,-6.3167310166
geo_07,39,-4.9961746445,-6.8766444522
geo_07,40,-4.9074772881,-8.5000000000
geo_07,41,-3.7844438251,-8.5000000000
geo_07,42,-2.7618174180,-8.5000000000
geo_07,43,-1.8067307742,-8.5000000000
geo_07,44,-0.8933859998,-8.5000000000
geo_07,45,-0.0000000000,-8.5000000000
geo_07,46,0.8884919378,-8.4534361106
geo_07,47,1.7672493720,-8.3142546062
geo_07,48,2.6266444522,-8.0839803885
geo_07,49,3.4572614661,-7.7651363900
geo_07,50,4.9074772881,-8.5000000000
geo_07,51,5.4689940196,-7.5274244918
geo_07,52,5.9803072232,-6.6418040446
geo_07,53,6.4578505451,-5.8146747483
geo_07,54,6.9145229323,-5.0236949712
geo_07,55,7.3612159322,-4.2500000000
geo_07,56,7.7651363900,-3.4572614661
geo_07,57,8.0839803885,-2.6266444522
geo_07,58,8.3142546062,-1.7672493720
geo_07,59,8.4534361106,-0.8884919378
geo_08,0,2.7000000000,0.0000000000
geo_08,1,2.6677135282,0.8667926692
geo_08,2,2.3542394536,1.7104550842
geo_08,3,1.7721725357,2.4391862380
geo_08,4,0.9641330224,2.9672963308
geo_08,5,0.0000000000,3.2250000000
geo_08,6,-1.0290265913,3.1670181993
geo_08,7,-2.0190423416,2.7789733757
geo_08,8,-2.8639201601,2.0807597931
geo_08,9,-3.4666010019,1.1263669445
geo_08,10,-3.7500000000,0.0000000000
geo_08,11,-3.6663228703,-1.1912605133
geo_08,12,-3.2037072977,-2.3276295991
geo_08,13,-2.3893470506,-3.2886540821
geo_08,14,-1.2886008665,-3.9659056730
geo_08,15,-0.0000000000,-4.2750000000
geo_08,16,1.3534944354,-4.1656275414
geo_08,17,2.6362168565,-3.6284412198
geo_08,18,3.7133880042,-2.6979343080
geo_08,19,4.4652103440,-1.4508347886
geo_08,20,4.8000000000,-0.0000000000
geo_08,21,4.6649322124,1.5157283574
geo_08,22,4.0531751418,2.9448041140
geo_08,23,3.0065215655,4.1381219262
geo_08,24,1.6130687106,4.9645150151
geo_08,25,0.0000000000,5.3250000000
geo_08,26,-1.6779622795,5.1642368835
geo_08,27,-3.2533913714,4.4779090639
geo_08,28,-4.5628558483,3.3151088229
geo_08,29,-5.4638196861,1.7753026327
geo_08,30,-5.8500000000,0.0000000000
geo_08,31,-5.6635415545,-1.8401962015
geo_08,32,-4.9026429859,-3.5619786289
geo_08,33,-3.6236960804,-4.9875897703
geo_08,34,-1.9375365547,-5.9631243572
geo_08,35,-0.0000000000,-6.3750000000
geo_08,36,2.0024301235,-6.1628462256
geo_08,37,3.8705658863,-5.3273769080
geo_08,38,5.4123236924,-3.9322833378
geo_08,39,6.4624290282,-2.0997704768
geo_08,40,6.9000000000,-0.0000000000
geo_08,41,6.6621508966,2.1646640456
geo_08,42,5.7521108300,4.1791531438
geo_08,43,4.2408705953,5.8370576144
geo_08,44,2.2620043988,6.9617336993
geo_08,45,0.0000000000,7.4250000000
geo_08,46,-2.3268979676,7.1614555677
geo_08,47,-4.4877404013,6.1768447521
geo_08,48,-6.2617915365,4.5494578527
geo_08,49,-7.4610383703,2.4242383209
geo_08,50,-7.9500000000,0.0000000000
geo_08,51,-7.6607602388,-2.4891318897
geo_08,52,-6.6015786741,-4.7963276587
geo_08,53,-4.8580451102,-6.6865254585
geo_08,54,-2.5864722429,-7.9603430414
geo_08,55,0.0000000000,-8.4750000000
geo_08,56,2.6513658117,-8.1600649098
geo_08,57,5.1049149162,-7.0263125961
geo_08,58,7.1112593806,-5.1666323677
geo_08,59,8.4596477124,-2.7487061650
geo_09,0,8.0000000000,0.0000000000
geo_09,1,7.4666666667,0.5333333333
geo_09,2,6.9333333333,1.0666666667
geo_09,3,6.4000000000,1.6000000000
geo_09,4,5.8666666667,2.1333333333
geo_09,5,5.3333333333,2.6666666667
geo_09,6,4.8000000000,3.2000000000
geo_09,7,4.2666666667,3.7333333333
geo_09,8,3.7333333333,4.2666666667
geo_09,9,3.2000000000,4.8000000000
geo_09,10,2.6666666667,5.3333333333
geo_09,11,2.1333333333,5.8666666667
geo_09,12,1.6000000000,6.4000000000
geo_09,13,1.0666666667,6.9333333333
geo_09,14,0.5333333333,7.4666666667
geo_09,15,8.0000000000,-8.0000000000
geo_09,16,7.4666666667,-7.4666666667
geo_09,17,6.9333333333,-6.9333333333
geo_09,18,6.4000000000,-6.4000000000
geo_09,19,5.8666666667,-5.8666666667
geo_09,20,5.3333333333,-5.3333333333
geo_09,21,4.8000000000,-4.8000000000
geo_09,22,4.2666666667,-4.2666666667
geo_09,23,3.7333333333,-3.7333333333
geo_09,24,3.2000000000,-3.2000000000
geo_09,25,2.6666666667,-2.6666666667
geo_09,26,2.1333333333,-2.1333333333
geo_09,27,1.6000000000,-1.6000000000
geo_09,28,1.0666666667,-1.0666666667
geo_09,29,0.5333333333,-0.5333333333
geo_09,30,-0.0000000000,-8.0000000000
geo_09,31,-0.5333333333,-7.4666666667
geo_09,32,-1.0666666667,-6.9333333333
geo_09,33,-1.6000000000,-6.4000000000
geo_09,34,-2.1333333333,-5.8666666667
geo_09,35,-2.6666666667,-5.3333333333
geo_09,36,-3.2000000000,-4.8000000000
geo_09,37,-3.7333333333,-4.2666666667
geo_09,38,-4.2666666667,-3.7333333333
geo_09,39,-4.8000000000,-3.2000000000
geo_09,40,-5.3333333333,-2.6666666667
geo_09,41,-5.8666666667,-2.1333333333
geo_09,42,-6.4000000000,-1.6000000000
geo_09,43,-6.9333333333,-1.0666666667
geo_09,44,-7.4666666667,-0.5333333333
geo_09,45,-0.0000000000,0.0000000000
geo_09,46,-0.5333333333,0.5333333333
geo_09,47,-1.0666666667,1.0666666667
geo_09,48,-1.6000000000,1.6000000000
geo_09,49,-2.1333333333,2.1333333333
geo_09,50,-2.6666666667,2.6666666667
geo_09,51,-3.2000000000,3.2000000000
geo_09,52,-3.7333333333,3.7333333333
geo_09,53,-4.2666666667,4.2666666667
geo_09,54,-4.8000000000,4.8000000000
geo_09,55,-5.3333333333,5.3333333333
geo_09,56,-5.8666666667,5.8666666667
geo_09,57,-6.4000000000,6.4000000000
geo_09,58,-6.9333333333,6.9333333333
geo_09,59,-7.4666666667,7.4666666667
geo_10,0,8.0000000000,0.0000000000
geo_10,1,7.9707567016,1.7751962184
geo_10,2,7.8830252260,2.8076475815
geo_10,3,7.7367910999,3.6566065235
geo_10,4,7.5319962540,4.3916951607
geo_10,5,7.2684823713,5.0396841996
geo_10,6,6.9458982443,5.6135265001
geo_10,7,6.5635524350,6.1201760793
geo_10,8,6.1201760793,6.5635524350
geo_10,9,5.6135265001,6.9458982443
geo_10,10,5.0396841996,7.2684823713
geo_10,11,4.3916951607,7.5319962540
geo_10,12,3.6566065235,7.7367910999
geo_10,13,2.8076475815,7.8830252260
geo_10,14,1.7751962184,7.9707567016
geo_10,15,0.0000000003,8.0000000000
geo_10,16,-1.7751962184,7.9707567016
geo_10,17,-2.8076475815,7.8830252260
geo_10,18,-3.6566065235,7.7367910999
geo_10,19,-4.3916951607,7.5319962540
geo_10,20,-5.0396841996,7.2684823713
geo_10,21,-5.6135265001,6.9458982443
geo_10,22,-6.1201760793,6.5635524350
geo_10,23,-6.5635524350,6.1201760793
geo_10,24,-6.9458982443,5.6135265001
geo_10,25,-7.2684823713,5.0396841996
geo_10,26,-7.5319962540,4.3916951607
geo_10,27,-7.7367910999,3.6566065235
geo_10,28,-7.8830252260,2.8076475815
geo_10,29,-7.9707567016,1.7751962184
geo_10,30,-8.0000000000,0.0000000005
geo_10,31,-7.9707567016,-1.7751962184
geo_10,32,-7.8830252260,-2.8076475815
geo_10,33,-7.7367910999,-3.6566065235
geo_10,34,-7.5319962540,-4.3916951607
geo_10,35,-7.2684823713,-5.0396841996
geo_10,36,-6.9458982443,-5.6135265001
geo_10,37,-6.5635524350,-6.1201760793
geo_10,38,-6.1201760793,-6.5635524350
geo_10,39,-5.6135265001,-6.9458982443
geo_10,40,-5.0396841996,-7.2684823713
geo_10,41,-4.3916951607,-7.5319962540
geo_10,42,-3.6566065235,-7.7367910999
geo_10,43,-2.8076475815,-7.8830252260
geo_10,44,-1.7751962184,-7.9707567016
geo_10,45,-0.0000000003,-8.0000000000
geo_10,46,1.7751962184,-7.9707567016
geo_10,47,2.8076475815,-7.8830252260
geo_10,48,3.6566065235,-7.7367910999
geo_10,49,4.3916951607,-7.5319962540
geo_10,50,5.0396841996,-7.2684823713
geo_10,51,5.6135265001,-6.9458982443
geo_10,52,6.1201760793,-6.5635524350
geo_10,53,6.5635524350,-6.1201760793
geo_10,54,6.9458982443,-5.6135265001
geo_10,55,7.2684823713,-5.0396841996
geo_10,56,7.5319962540,-4.3916951607
geo_10,57,7.7367910999,-3.6566065235
geo_10,58,7.8830252260,-2.8076475815
geo_10,59,7.9707567016,-1.7751962184
