pattern_id,point_index,x,z
geo_01,46,-0.0318035850,7.7073956141
geo_01,47,-0.2461496124,7.4817723086
geo_01,48,-0.7857989590,6.2144967660
geo_01,49,-1.7211871446,3.9817723086
geo_01,50,-3.0310889132,1.0500000000
geo_01,51,-4.6001472310,-2.1631189606
geo_01,52,-6.2339623497,-5.1644967660
geo_01,53,-7.6893441854,-7.4817723086
geo_01,54,-8.7146439971,-8.7573956141
geo_01,55,-9.0932667397,-8.8186533479
geo_01,56,-8.6828404121,-7.7073956141
geo_01,57,-7.4431945731,-5.6631189606
geo_01,58,-5.4481633907,-3.0644967660
geo_01,59,-2.8789600865,-0.3444656127
geo_02,0,0.0000000000,0.0000000000
geo_02,1,0.1141172201,0.0242563639
geo_02,2,0.2131606068,0.0949052167
geo_02,3,0.2831559480,0.2057248383
geo_02,4,0.3122609496,0.3468009186
geo_02,5,0.2916666667,0.5051814855
geo_02,6,0.2163118961,0.6657395614
geo_02,7,0.0853649117,0.8121928812
geo_02,8,-0.0975598990,0.9282204357
geo_02,9,-0.3244678441,0.9986093421
geo_02,10,-0.5833333333,1.0103629711
geo_02,11,-0.8587176115,0.9537025260
geo_02,12,-1.1326237921,0.8228993532
geo_02,13,-1.3855439441,0.6168839087
geo_02,14,-1.5976410812,0.3395890950
geo_02,15,-1.7500000000,0.0000000000
geo_02,16,-1.8258755214,-0.3881018229
geo_02,17,-1.8118651577,-0.8066943421
geo_02,18,-1.6989356882,-1.2343490298
geo_02,19,-1.4832395108,-1.6473043631
geo_02,20,-1.1666666667,-2.0207259422
geo_02,21,-0.7570916362,-2.3300884649
geo_02,22,-0.2682897224,-2.5526061981
geo_02,23,0.2804847098,-2.6686337526
geo_02,24,0.8652475842,-2.6629582456
geo_02,25,1.4583333333,-2.5259074277
geo_02,26,2.0296961726,-2.2542059706
geo_02,27,2.5484035323,-1.8515235447
geo_02,28,2.9842484950,-1.3286730340
geo_02,29,3.3093993825,-0.7034345539
geo_02,30,3.5000000000,-0.0000000000
geo_02,31,3.5376338227,0.7519472818
geo_02,32,3.4105697085,1.5184834675
geo_02,33,3.1147154283,2.2629732213
geo_02,34,2.6542180719,2.9478078077
geo_02,35,2.0416666667,3.5362703988
geo_02,36,1.2978713764,3.9944373684
geo_02,37,0.4512145331,4.2930195150
geo_02,38,-0.4634095205,4.4090470695
geo_02,39,-1.4060273244,4.3273071491
geo_02,40,-2.3333333333,4.0414518843
geo_02,41,-3.2006747337,3.5547094152
geo_02,42,-3.9641832724,2.8801477362
geo_02,43,-4.5829530458,2.0404621594
geo_02,44,-5.0211576838,1.0672800129
geo_02,45,-5.2500000000,0.0000000000
geo_02,46,-5.2493921239,-1.1157927407
geo_02,47,-5.0092742594,-2.2302725929
geo_02,48,-4.5304951685,-3.2915974128
geo_02,49,-3.8251966330,-4.2483112523
geo_02,50,-2.9166666667,-5.0518148554
geo_02,51,-1.8386511165,-5.6587862720
geo_02,52,-0.6341393438,-6.0334328319
geo_02,53,0.6463343312,-6.1494603864
geo_02,54,1.9468070646,-5.9916560527
geo_02,55,3.2083333333,-5.5569963410
geo_02,56,4.3716532949,-4.8552128598
geo_02,57,5.3799630126,-3.9087719277
geo_02,58,6.1816575967,-2.7522512848
geo_02,59,6.7329159851,-1.4311254718
geo_03,0,6.5000000000,0.0000000000
geo_03,1,6.1750000000,0.5629165125
geo_03,2,5.8500000000,1.1258330249
geo_03,3,5.5250000000,1.6887495374
geo_03,4,5.2000000000,2.2516660498
geo_03,5,4.8750000000,2.8145825623
geo_03,6,4.5500000000,3.3774990748
geo_03,7,4.2250000000,3.9404155872
geo_03,8,3.9000000000,4.5033320997
geo_03,9,3.5750000000,5.0662486121
geo_03,10,3.2500000000,5.6291651246
geo_03,11,2.6000000000,5.6291651246
geo_03,12,1.9500000000,5.6291651246
geo_03,13,1.3000000000,5.6291651246
geo_03,14,0.6500000000,5.6291651246
geo_03,15,0.0000000000,5.6291651246
geo_03,16,-0.6500000000,5.6291651246
geo_03,17,-1.3000000000,5.6291651246
geo_03,18,-1.9500000000,5.6291651246
geo_03,19,-2.6000000000,5.6291651246
geo_03,20,-3.2500000000,5.6291651246
geo_03,21,-3.5750000000,5.0662486121
geo_03,22,-3.9000000000,4.5033320997
geo_03,23,-4.2250000000,3.9404155872
geo_03,24,-4.5500000000,3.3774990748
geo_03,25,-4.8750000000,2.8145825623
geo_03,26,-5.2000000000,2.2516660498
geo_03,27,-5.5250000000,1.6887495374
geo_03,28,-5.8500000000,1.1258330249
geo_03,29,-6.1750000000,0.5629165125
geo_03,30,-6.5000000000,0.0000000000
geo_03,31,-6.1750000000,-0.5629165125
geo_03,32,-5.8500000000,-1.1258330249
geo_03,33,-5.5250000000,-1.6887495374
geo_03,34,-5.2000000000,-2.2516660498
geo_03,35,-4.8750000000,-2.8145825623
geo_03,36,-4.5500000000,-3.3774990748
geo_03,37,-4.2250000000,-3.9404155872
geo_03,38,-3.9000000000,-4.5033320997
geo_03,39,-3.5750000000,-5.0662486121
geo_03,40,-3.2500000000,-5.6291651246
geo_03,41,-2.6000000000,-5.6291651246
geo_03,42,-1.9500000000,-5.6291651246
geo_03,43,-1.3000000000,-5.6291651246
geo_03,44,-0.6500000000,-5.6291651246
geo_03,45,-0.0000000000,-5.6291651246
geo_03,46,0.6500000000,-5.6291651246
geo_03,47,1.3000000000,-5.6291651246
geo_03,48,1.9500000000,-5.6291651246
geo_03,49,2.6000000000,-5.6291651246
geo_03,50,6.5000000000,-0.0000000000
geo_03,51,3.5750000000,-5.0662486121
geo_03,52,3.9000000000,-4.5033320997
geo_03,53,4.2250000000,-3.9404155872
geo_03,54,4.5500000000,-3.3774990748
geo_03,55,4.8750000000,-2.8145825623
geo_03,56,5.2000000000,-2.2516660498
geo_03,57,5.5250000000,-1.6887495374
geo_03,58,5.8500000000,-1.1258330249
geo_03,59,6.1750000000,-0.5629165125
geo_04,0,6.5000000000,1.3000000000
geo_04,1,8.6108207114,1.6544350112
geo_04,2,9.7415243971,1.5405389881
geo_04,3,9.4187351263,1.4060273244
geo_04,4,7.8141886682,1.6971962990
geo_04,5,5.6291651246,2.6000000000
geo_04,6,3.7303688075,3.9447430936
geo_04,7,2.7397548372,5.3243489413
geo_04,8,2.7874200490,6.3430504605
geo_04,9,3.5287359551,6.8361936025
geo_04,10,4.3758330249,6.9291651246
geo_04,11,4.7902165715,6.9130454747
geo_04,12,4.4813574058,7.0327284023
geo_04,13,3.4421125187,7.3329594048
geo_04,14,1.8597751297,7.6592621082
geo_04,15,0.0000000000,7.8000000000
geo_04,16,-1.8597751297,7.6592621082
geo_04,17,-3.4421125187,7.3329594048
geo_04,18,-4.4813574058,7.0327284023
geo_04,19,-4.7902165715,6.9130454747
geo_04,20,-4.3758330249,6.9291651246
geo_04,21,-3.5287359551,6.8361936025
geo_04,22,-2.7874200490,6.3430504605
geo_04,23,-2.7397548372,5.3243489413
geo_04,24,-3.7303688075,3.9447430936
geo_04,25,-5.6291651246,2.6000000000
geo_04,26,-7.8141886682,1.6971962990
geo_04,27,-9.4187351263,1.4060273244
geo_04,28,-9.7415243971,1.5405389881
geo_04,29,-8.6108207114,1.6544350112
geo_04,30,-6.5000000000,1.3000000000
geo_04,31,-4.3179639283,0.2955649888
geo_04,32,-2.9743944124,-1.1623129926
geo_04,33,-2.9449995856,-2.6111936025
geo_04,34,-4.0619022812,-3.5903800609
geo_04,35,-5.6291651246,-3.9000000000
geo_04,36,-6.7868521194,-3.6964651862
geo_04,37,-6.9211278940,-3.3743489413
geo_04,38,-5.9112778337,-3.3178322707
geo_04,39,-4.1124723247,-3.6810273244
geo_04,40,-2.1241669751,-4.3291651246
geo_04,41,-0.4973597884,-4.9630454747
geo_04,42,0.4641364789,-5.3310063096
geo_04,43,0.7392605381,-5.3829594048
geo_04,44,0.5009051072,-5.2695225316
geo_04,45,0.0000000000,-5.2000000000
geo_04,46,-0.5009051072,-5.2695225316
geo_04,47,-0.7392605381,-5.3829594048
geo_04,48,-0.4641364789,-5.3310063096
geo_04,49,0.4973597884,-4.9630454747
geo_04,50,2.1241669751,-4.3291651246
geo_04,51,4.1124723247,-3.6810273244
geo_04,52,5.9112778337,-3.3178322707
geo_04,53,6.9211278940,-3.3743489413
geo_04,54,6.7868521194,-3.6964651862
geo_04,55,5.6291651246,-3.9000000000
geo_04,56,4.0619022812,-3.5903800609
geo_04,57,2.9449995856,-2.6111936025
geo_04,58,2.9743944124,-1.1623129926
geo_04,59,4.3179639283,0.2955649888
geo_05,0,0.0000000000,0.0000000000
geo_05,1,2.1631189606,1.4553818357
geo_05,2,4.1144967660,2.8471565015
geo_05,3,5.6631189606,4.1144967660
geo_05,4,6.6573956141,5.2020137783
geo_05,5,7.0000000000,6.0621778265
geo_05,6,6.6573956141,6.6573956141
geo_05,7,5.6631189606,6.9616532676
geo_05,8,4.1144967660,6.9616532676
geo_05,9,2.1631189606,6.6573956141
geo_05,10,0.0000000000,6.0621778265
geo_05,11,-2.1631189606,5.2020137783
geo_05,12,-4.1144967660,4.1144967660
geo_05,13,-5.6631189606,2.8471565015
geo_05,14,-6.6573956141,1.4553818357
geo_05,15,-7.0000000000,0.0000000000
geo_05,16,-6.6573956141,-1.4553818357
geo_05,17,-5.6631189606,-2.8471565015
geo_05,18,-4.1144967660,-4.1144967660
geo_05,19,-2.1631189606,-5.2020137783
geo_05,20,-0.0000000000,-6.0621778265
geo_05,21,2.1631189606,-6.6573956141
geo_05,22,4.1144967660,-6.9616532676
geo_05,23,5.6631189606,-6.9616532676
geo_05,24,6.6573956141,-6.6573956141
geo_05,25,7.0000000000,-6.0621778265
geo_05,26,6.6573956141,-5.2020137783
geo_05,27,5.6631189606,-4.1144967660
geo_05,28,4.1144967660,-2.8471565015
geo_05,29,2.1631189606,-1.4553818357
geo_05,30,0.0000000000,-0.0000000000
geo_05,31,-2.1631189606,1.4553818357
geo_05,32,-4.1144967660,2.8471565015
geo_05,33,-5.6631189606,4.1144967660
geo_05,34,-6.6573956141,5.2020137783
geo_05,35,-7.0000000000,6.0621778265
geo_05,36,-6.6573956141,6.6573956141
geo_05,37,-5.6631189606,6.9616532676
geo_05,38,-4.1144967660,6.9616532676
geo_05,39,-2.1631189606,6.6573956141
geo_05,40,-0.0000000000,6.0621778265
geo_05,41,2.1631189606,5.2020137783
geo_05,42,4.1144967660,4.1144967660
geo_05,43,5.6631189606,2.8471565015
geo_05,44,6.6573956141,1.4553818357
geo_05,45,7.0000000000,0.0000000000
geo_05,46,6.6573956141,-1.4553818357
geo_05,47,5.6631189606,-2.8471565015
geo_05,48,4.1144967660,-4.1144967660
geo_05,49,2.1631189606,-5.2020137783
geo_05,50,0.0000000000,-6.0621778265
geo_05,51,-2.1631189606,-6.6573956141
geo_05,52,-4.1144967660,-6.9616532676
geo_05,53,-5.6631189606,-6.9616532676
geo_05,54,-6.6573956141,-6.6573956141
geo_05,55,-7.0000000000,-6.0621778265
geo_05,56,-6.6573956141,-5.2020137783
geo_05,57,-5.6631189606,-4.1144967660
geo_05,58,-4.1144967660,-2.8471565015
geo_05,59,-2.1631189606,-1.4553818357
geo_06,0,0.0000000000,0.0000000000
geo_06,1,0.3415836110,0.3397123802
geo_06,2,0.6906402417,0.6755480954
geo_06,3,1.0546608043,1.0030420304
geo_06,4,1.4410978859,1.3165084277
geo_06,5,1.8571428571,1.6083328927
geo_06,6,2.3092079288,1.8681884579
geo_06,7,2.8019385184,2.0822461112
geo_06,8,3.3365490244,2.2325870719
geo_06,9,3.9083193409,2.2972524698
geo_06,10,4.5033320997,2.2516660498
geo_06,11,5.0951335934,2.0723775338
geo_06,12,5.6430080380,1.7437853831
geo_06,13,6.0945103530,1.2671199522
geo_06,14,6.3945244690,0.6684098161
geo_06,15,6.5000000000,0.0000000000
geo_06,16,6.3945244690,-0.6684098161
geo_06,17,6.0945103530,-1.2671199522
geo_06,18,5.6430080380,-1.7437853831
geo_06,19,5.0951335934,-2.0723775338
geo_06,20,4.5033320997,-2.2516660498
geo_06,21,3.9083193409,-2.2972524698
geo_06,22,3.3365490244,-2.2325870719
geo_06,23,2.8019385184,-2.0822461112
geo_06,24,2.3092079288,-1.8681884579
geo_06,25,1.8571428571,-1.6083328927
geo_06,26,1.4410978859,-1.3165084277
geo_06,27,1.0546608043,-1.0030420304
geo_06,28,0.6906402417,-0.6755480954
geo_06,29,0.3415836110,-0.3397123802
geo_06,30,0.0000000000,-0.0000000000
geo_06,31,-0.3415836110,0.3397123802
geo_06,32,-0.6906402417,0.6755480954
geo_06,33,-1.0546608043,1.0030420304
geo_06,34,-1.4410978859,1.3165084277
geo_06,35,-1.8571428571,1.6083328927
geo_06,36,-2.3092079288,1.8681884579
geo_06,37,-2.8019385184,2.0822461112
geo_06,38,-3.3365490244,2.2325870719
geo_06,39,-3.9083193409,2.2972524698
geo_06,40,-4.5033320997,2.2516660498
geo_06,41,-5.0951335934,2.0723775338
geo_06,42,-5.6430080380,1.7437853831
geo_06,43,-6.0945103530,1.2671199522
geo_06,44,-6.3945244690,0.6684098161
geo_06,45,-6.5000000000,0.0000000000
geo_06,46,-6.3945244690,-0.6684098161
geo_06,47,-6.0945103530,-1.2671199522
geo_06,48,-5.6430080380,-1.7437853831
geo_06,49,-5.0951335934,-2.0723775338
geo_06,50,-4.5033320997,-2.2516660498
geo_06,51,-3.9083193409,-2.2972524698
geo_06,52,-3.3365490244,-2.2325870719
geo_06,53,-2.8019385184,-2.0822461112
geo_06,54,-2.3092079288,-1.8681884579
geo_06,55,-1.8571428571,-1.6083328927
geo_06,56,-1.4410978859,-1.3165084277
geo_06,57,-1.0546608043,-1.0030420304
geo_06,58,-0.6906402417,-0.6755480954
geo_06,59,-0.3415836110,-0.3397123802
geo_07,0,0.0000000000,-7.0000000000
geo_07,1,0.3031088913,-6.4750000000
geo_07,2,0.6062177826,-5.9500000000
geo_07,3,0.9093266740,-5.4250000000
geo_07,4,1.2124355653,-4.9000000000
geo_07,5,1.5155444566,-4.3750000000
geo_07,6,1.8186533479,-3.8500000000
geo_07,7,2.1217622393,-3.3250000000
geo_07,8,2.4248711306,-2.8000000000
geo_07,9,2.7279800219,-2.2750000000
geo_07,10,3.0310889132,-1.7500000000
geo_07,11,3.3341978046,-1.2250000000
geo_07,12,3.6373066959,-0.7000000000
geo_07,13,3.9404155872,-0.1750000000
geo_07,14,4.2435244785,0.3500000000
geo_07,15,4.5466333699,0.8750000000
geo_07,16,4.8497422612,1.4000000000
geo_07,17,5.1528511525,1.9250000000
geo_07,18,5.4559600438,2.4500000000
geo_07,19,5.7590689352,2.9750000000
geo_07,20,6.0621778265,3.5000000000
geo_07,21,5.4559600438,3.5000000000
geo_07,22,4.8497422612,3.5000000000
geo_07,23,4.2435244785,3.5000000000
geo_07,24,3.6373066959,3.5000000000
geo_07,25,3.0310889132,3.5000000000
geo_07,26,2.4248711306,3.5000000000
geo_07,27,1.8186533479,3.5000000000
geo_07,28,1.2124355653,3.5000000000
geo_07,29,0.6062177826,3.5000000000
geo_07,30,0.0000000000,3.5000000000
geo_07,31,-0.6062177826,3.5000000000
geo_07,32,-1.2124355653,3.5000000000
geo_07,33,-1.8186533479,3.5000000000
geo_07,34,-2.4248711306,3.5000000000
geo_07,35,-3.0310889132,3.5000000000
geo_07,36,-3.6373066959,3.5000000000
geo_07,37,-4.2435244785,3.5000000000
geo_07,38,-4.8497422612,3.5000000000
geo_07,39,-5.4559600438,3.5000000000
geo_07,40,-6.0621778265,3.5000000000
geo_07,41,-5.7590689352,2.9750000000
geo_07,42,-5.4559600438,2.4500000000
geo_07,43,-5.1528511525,1.9250000000
geo_07,44,-4.8497422612,1.4000000000
geo_07,45,-4.5466333699,0.8750000000
geo_07,46,-4.2435244785,0.3500000000
geo_07,47,-3.9404155872,-0.1750000000
geo_07,48,-3.6373066959,-0.7000000000
geo_07,49,-3.3341978046,-1.2250000000
geo_07,50,-3.0310889132,-1.7500000000
geo_07,51,-2.7279800219,-2.2750000000
geo_07,52,-2.4248711306,-2.8000000000
geo_07,53,-2.1217622393,-3.3250000000
geo_07,54,-1.8186533479,-3.8500000000
geo_07,55,-1.5155444566,-4.3750000000
geo_07,56,-1.2124355653,-4.9000000000
geo_07,57,-0.9093266740,-5.4250000000
geo_07,58,-0.6062177826,-5.9500000000
geo_07,59,-0.3031088913,-6.4750000000
geo_08,0,0.0000000000,-0.0000000000
geo_08,1,0.1141172201,-0.0242563639
geo_08,2,0.2131606068,-0.0949052167
geo_08,3,0.2831559480,-0.2057248383
geo_08,4,0.3122609496,-0.3468009186
geo_08,5,0.2916666667,-0.5051814855
geo_08,6,0.2163118961,-0.6657395614
geo_08,7,0.0853649117,-0.8121928812
geo_08,8,-0.0975598990,-0.9282204357
geo_08,9,-0.3244678441,-0.9986093421
geo_08,10,-0.5833333333,-1.0103629711
geo_08,11,-0.8587176115,-0.9537025260
geo_08,12,-1.1326237921,-0.8228993532
geo_08,13,-1.3855439441,-0.6168839087
geo_08,14,-1.5976410812,-0.3395890950
geo_08,15,-1.7500000000,-0.0000000000
geo_08,16,-1.8258755214,0.3881018229
geo_08,17,-1.8118651577,0.8066943421
geo_08,18,-1.6989356882,1.2343490298
geo_08,19,-1.4832395108,1.6473043631
geo_08,20,-1.1666666667,2.0207259422
geo_08,21,-0.7570916362,2.3300884649
geo_08,22,-0.2682897224,2.5526061981
geo_08,23,0.2804847098,2.6686337526
geo_08,24,0.8652475842,2.6629582456
geo_08,25,1.4583333333,2.5259074277
geo_08,26,2.0296961726,2.2542059706
geo_08,27,2.5484035323,1.8515235447
geo_08,28,2.9842484950,1.3286730340
geo_08,29,3.3093993825,0.7034345539
geo_08,30,3.5000000000,0.0000000000
geo_08,31,3.5376338227,-0.7519472818
geo_08,32,3.4105697085,-1.5184834675
geo_08,33,3.1147154283,-2.2629732213
geo_08,34,2.6542180719,-2.9478078077
geo_08,35,2.0416666667,-3.5362703988
geo_08,36,1.2978713764,-3.9944373684
geo_08,37,0.4512145331,-4.2930195150
geo_08,38,-0.4634095205,-4.4090470695
geo_08,39,-1.4060273244,-4.3273071491
geo_08,40,-2.3333333333,-4.0414518843
geo_08,41,-3.2006747337,-3.5547094152
geo_08,42,-3.9641832724,-2.8801477362
geo_08,43,-4.5829530458,-2.0404621594
geo_08,44,-5.0211576838,-1.0672800129
geo_08,45,-5.2500000000,-0.0000000000
geo_08,46,-5.2493921239,1.1157927407
geo_08,47,-5.0092742594,2.2302725929
geo_08,48,-4.5304951685,3.2915974128
geo_08,49,-3.8251966330,4.2483112523
geo_08,50,-2.9166666667,5.0518148554
geo_08,51,-1.8386511165,5.6587862720
geo_08,52,-0.6341393438,6.0334328319
geo_08,53,0.6463343312,6.1494603864
geo_08,54,1.9468070646,5.9916560527
geo_08,55,3.2083333333,5.5569963410
geo_08,56,4.3716532949,4.8552128598
geo_08,57,5.3799630126,3.9087719277
geo_08,58,6.1816575967,2.7522512848
geo_08,59,6.7329159851,1.4311254718
geo_09,0,-3.2500000000,-3.2500000000
geo_09,1,-2.7883651423,-3.2500000000
geo_09,2,-2.3267302845,-3.2500000000
geo_09,3,-1.8650954268,-3.2500000000
geo_09,4,-1.4034605691,-3.2500000000
geo_09,5,-0.9418257113,-3.2500000000
geo_09,6,-0.4801908536,-3.2500000000
geo_09,7,-0.0185559959,-3.2500000000
geo_09,8,0.4430788619,-3.2500000000
geo_09,9,0.9047137196,-3.2500000000
geo_09,10,1.3663485773,-3.2500000000
geo_09,11,1.8279834351,-3.2500000000
geo_09,12,2.2896182928,-3.2500000000
geo_09,13,2.7512531505,-3.2500000000
geo_09,14,3.2128880083,-3.2500000000
geo_09,15,3.6745228660,-3.2500000000
geo_09,16,4.0394753859,-3.1644875105
geo_09,17,3.9830842869,-2.7063098312
geo_09,18,3.9266931879,-2.2481321519
geo_09,19,3.8703020889,-1.7899544725
geo_09,20,3.8139109899,-1.3317767932
geo_09,21,3.7575198909,-0.8735991139
geo_09,22,3.7011287919,-0.4154214346
geo_09,23,3.6447376930,0.0427562447
geo_09,24,3.5883465940,0.5009339241
geo_09,25,3.5319554950,0.9591116034
geo_09,26,3.4755643960,1.4172892827
geo_09,27,3.4191732970,1.8754669620
geo_09,28,3.3627821980,2.3336446414
geo_09,29,3.3063910990,2.7918223207
geo_09,30,3.2500000000,3.2500000000
geo_09,31,2.7883651423,3.2500000000
geo_09,32,2.3267302845,3.2500000000
geo_09,33,1.8650954268,3.2500000000
geo_09,34,1.4034605691,3.2500000000
geo_09,35,0.9418257113,3.2500000000
geo_09,36,0.4801908536,3.2500000000
geo_09,37,0.0185559959,3.2500000000
geo_09,38,-0.4430788619,3.2500000000
geo_09,39,-0.9047137196,3.2500000000
geo_09,40,-1.3663485773,3.2500000000
geo_09,41,-1.8279834351,3.2500000000
geo_09,42,-2.2896182928,3.2500000000
geo_09,43,-2.7512531505,3.2500000000
geo_09,44,-3.2128880083,3.2500000000
geo_09,45,-3.6745228660,3.2500000000
geo_09,46,-4.0394753859,3.1644875105
geo_09,47,-3.9830842869,2.7063098312
geo_09,48,-3.9266931879,2.2481321519
geo_09,49,-3.8703020889,1.7899544725
geo_09,50,-3.8139109899,1.3317767932
geo_09,51,-3.7575198909,0.8735991139
geo_09,52,-3.7011287919,0.4154214346
geo_09,53,-3.6447376930,-0.0427562447
geo_09,54,-3.5883465940,-0.5009339241
geo_09,55,-3.5319554950,-0.9591116034
geo_09,56,-3.4755643960,-1.4172892827
geo_09,57,-3.4191732970,-1.8754669620
geo_09,58,-3.3627821980,-2.3336446414
geo_09,59,-3.3063910990,-2.7918223207
geo_10,0,0.0000000000,0.0000000000
geo_10,1,2.6437881800,2.0086104634
geo_10,2,4.8304413656,3.8206041399
geo_10,3,6.1818673559,5.2586104634
geo_10,4,6.4643923199,6.1818673559
geo_10,5,5.6291651246,6.5000000000
geo_10,6,3.8206041399,6.1818673559
geo_10,7,1.3514259903,5.2586104634
geo_10,8,-1.3514259903,3.8206041399
geo_10,9,-3.8206041399,2.0086104634
geo_10,10,-5.6291651246,0.0000000000
geo_10,11,-6.4643923199,-2.0086104634
geo_10,12,-6.1818673559,-3.8206041399
geo_10,13,-4.8304413656,-5.2586104634
geo_10,14,-2.6437881800,-6.1818673559
geo_10,15,-0.0000000000,-6.5000000000
geo_10,16,2.6437881800,-6.1818673559
geo_10,17,4.8304413656,-5.2586104634
geo_10,18,6.1818673559,-3.8206041399
geo_10,19,6.4643923199,-2.0086104634
geo_10,20,5.6291651246,-0.0000000000
geo_10,21,3.8206041399,2.0086104634
geo_10,22,1.3514259903,3.8206041399
geo_10,23,-1.3514259903,5.2586104634
geo_10,24,-3.8206041399,6.1818673559
geo_10,25,-5.6291651246,6.5000000000
geo_10,26,-6.4643923199,6.1818673559
geo_10,27,-6.1818673559,5.2586104634
geo_10,28,-4.8304413656,3.8206041399
geo_10,29,-2.6437881800,2.0086104634
geo_10,30,-0.0000000000,0.0000000000
geo_10,31,2.6437881800,-2.0086104634
geo_10,32,4.8304413656,-3.8206041399
geo_10,33,6.1818673559,-5.2586104634
geo_10,34,6.4643923199,-6.1818673559
geo_10,35,5.6291651246,-6.5000000000
geo_10,36,3.8206041399,-6.1818673559
geo_10,37,1.3514259903,-5.2586104634
geo_10,38,-1.3514259903,-3.8206041399
geo_10,39,-3.8206041399,-2.0086104634
geo_10,40,-5.6291651246,-0.0000000000
geo_10,41,-6.4643923199,2.0086104634
geo_10,42,-6.1818673559,3.8206041399
geo_10,43,-4.8304413656,5.2586104634
geo_10,44,-2.6437881800,6.1818673559
geo_10,45,-0.0000000000,6.5000000000
geo_10,46,2.6437881800,6.1818673559
geo_10,47,4.8304413656,5.2586104634
geo_10,48,6.1818673559,3.8206041399
geo_10,49,6.4643923199,2.0086104634
geo_10,50,5.6291651246,0.0000000000
geo_10,51,3.8206041399,-2.0086104634
geo_10,52,1.3514259903,-3.8206041399
geo_10,53,-1.3514259903,-5.2586104634
geo_10,54,-3.8206041399,-6.1818673559
geo_10,55,-5.6291651246,-6.5000000000
geo_10,56,-6.4643923199,-6.1818673559
geo_10,57,-6.1818673559,-5.2586104634
geo_10,58,-4.8304413656,-3.8206041399
geo_10,59,-2.6437881800,-2.0086104634
